in:HVAC System Type,in:Plant Performance,in:Outdoor Air Quantity,in:Percent Glazing [%],in:Glazing Performance,in:Lighting Power,in:Avg. Workstation Power [W],in:Roof PV Coverage [%],out:AHU Sizing [CFM/SF],out:Cooling [EUI],out:Heating [EUI],out:Lights/Plug [EUI],out:Fan/Pump [EUI],out:PV [EUI],out:Utility Cost [$/SF-yr],out:Total [EUI]
VAV,Low,30% increase,0.3,High,15% Reduced,Med [300W],75,1.3,2.6,23.6,26.4,11.9,-7.9,0.548,56.6
VAV,Low,30% increase,0.3,Medium,15% Reduced,Med [300W],75,1.33,2.7,23.5,26.4,12.5,-7.9,0.555,57.2
VAV,Low,30% increase,0.3,Low,15% Reduced,Med [300W],75,1.36,3,23.3,26.4,13.4,-7.9,0.565,58.2
VAV,Low,30% increase,0.4,High,15% Reduced,Med [300W],75,1.48,2.7,24.3,26.4,12.4,-7.9,0.561,58
VAV,Low,30% increase,0.4,Medium,15% Reduced,Med [300W],75,1.51,2.9,24.3,26.4,13.2,-7.9,0.57,58.8
VAV,Low,30% increase,0.4,Low,15% Reduced,Med [300W],75,1.54,3.2,24.2,26.4,14.2,-7.9,0.583,60.1
VAV,Low,30% increase,0.5,High,15% Reduced,Med [300W],75,1.66,2.8,25.1,26.4,12.9,-7.9,0.573,59.3
VAV,Low,30% increase,0.5,Medium,15% Reduced,Med [300W],75,1.69,3.1,25.2,26.4,13.7,-7.9,0.584,60.4
VAV,Low,30% increase,0.5,Low,15% Reduced,Med [300W],75,1.72,3.4,25.3,26.4,14.7,-7.9,0.599,61.9
VAV,Low,30% increase,0.6,High,15% Reduced,Med [300W],75,1.84,3,25.9,26.4,13.3,-7.9,0.585,60.6
VAV,Low,30% increase,0.6,Medium,15% Reduced,Med [300W],75,1.87,3.2,26.1,26.4,14.1,-7.9,0.597,61.9
VAV,Low,30% increase,0.6,Low,15% Reduced,Med [300W],75,1.9,3.6,26.3,26.4,15.4,-7.9,0.616,63.7
VAV,Low,30% increase,0.3,High,15% Reduced,High [400W],75,1.6,2.9,22.7,30.9,13.8,-7.9,0.612,62.5
VAV,Low,30% increase,0.3,Medium,15% Reduced,High [400W],75,1.63,3.1,22.6,30.9,14.4,-7.9,0.619,63.1
VAV,Low,30% increase,0.3,Low,15% Reduced,High [400W],75,1.66,3.3,22.5,30.9,15.3,-7.9,0.63,64.1
VAV,Low,30% increase,0.4,High,15% Reduced,High [400W],75,1.78,3,23.4,30.9,14.3,-7.9,0.624,63.8
VAV,Low,30% increase,0.4,Medium,15% Reduced,High [400W],75,1.81,3.2,23.4,30.9,15,-7.9,0.634,64.6
VAV,Low,30% increase,0.4,Low,15% Reduced,High [400W],75,1.84,3.5,23.5,30.9,16.1,-7.9,0.649,66.1
VAV,Low,30% increase,0.5,High,15% Reduced,High [400W],75,1.96,3.2,24.2,30.9,14.8,-7.9,0.636,65.2
VAV,Low,30% increase,0.5,Medium,15% Reduced,High [400W],75,1.99,3.4,24.3,30.9,15.6,-7.9,0.648,66.3
VAV,Low,30% increase,0.5,Low,15% Reduced,High [400W],75,2.02,3.7,24.5,30.9,16.8,-7.9,0.666,68.1
VAV,Low,30% increase,0.6,High,15% Reduced,High [400W],75,2.14,3.3,25,30.9,15.2,-7.9,0.649,66.4
VAV,Low,30% increase,0.6,Medium,15% Reduced,High [400W],75,2.17,3.5,25.3,30.9,16,-7.9,0.663,67.9
VAV,Low,30% increase,0.6,Low,15% Reduced,High [400W],75,2.2,3.9,25.6,30.9,17.5,-7.9,0.684,70
DOAS,Low,30% increase,0.3,High,15% Reduced,Low [200W],75,0.3,3.9,17.3,21.8,9.3,-7.9,0.435,44.3
DOAS,Low,30% increase,0.3,Medium,15% Reduced,Low [200W],75,0.3,4,17.3,21.8,9.3,-7.9,0.436,44.4
DOAS,Low,30% increase,0.3,Low,15% Reduced,Low [200W],75,0.3,4.2,17.2,21.8,9.4,-7.9,0.439,44.6
DOAS,Low,30% increase,0.4,High,15% Reduced,Low [200W],75,0.3,3.9,18.1,21.8,9.3,-7.9,0.442,45.3
DOAS,Low,30% increase,0.4,Medium,15% Reduced,Low [200W],75,0.3,4.1,18.1,21.8,9.3,-7.9,0.444,45.4
DOAS,Low,30% increase,0.4,Low,15% Reduced,Low [200W],75,0.3,4.4,18,21.8,9.4,-7.9,0.448,45.7
DOAS,Low,30% increase,0.5,High,15% Reduced,Low [200W],75,0.3,4,18.9,21.8,9.3,-7.9,0.45,46.2
DOAS,Low,30% increase,0.5,Medium,15% Reduced,Low [200W],75,0.3,4.2,19,21.8,9.4,-7.9,0.453,46.4
DOAS,Low,30% increase,0.5,Low,15% Reduced,Low [200W],75,0.3,4.6,18.9,21.8,9.5,-7.9,0.457,46.9
DOAS,Low,30% increase,0.6,High,15% Reduced,Low [200W],75,0.3,4.1,19.7,21.8,9.3,-7.9,0.457,47
DOAS,Low,30% increase,0.6,Medium,15% Reduced,Low [200W],75,0.3,4.3,19.8,21.8,9.4,-7.9,0.461,47.4
DOAS,Low,30% increase,0.6,Low,15% Reduced,Low [200W],75,0.3,4.7,19.7,21.8,9.5,-7.9,0.466,47.9
DOAS,Low,30% increase,0.3,High,15% Reduced,Med [300W],75,0.3,4.6,16.6,26.4,9.4,-7.9,0.487,49.1
DOAS,Low,30% increase,0.3,Medium,15% Reduced,Med [300W],75,0.3,4.7,16.6,26.4,9.4,-7.9,0.488,49.3
DOAS,Low,30% increase,0.3,Low,15% Reduced,Med [300W],75,0.3,5,16.5,26.4,9.5,-7.9,0.491,49.5
DOAS,Low,30% increase,0.4,High,15% Reduced,Med [300W],75,0.3,4.7,17.4,26.4,9.4,-7.9,0.494,50
DOAS,Low,30% increase,0.4,Medium,15% Reduced,Med [300W],75,0.3,4.8,17.5,26.4,9.5,-7.9,0.497,50.3
DOAS,Low,30% increase,0.4,Low,15% Reduced,Med [300W],75,0.3,5.1,17.4,26.4,9.6,-7.9,0.501,50.7
DOAS,Low,30% increase,0.5,High,15% Reduced,Med [300W],75,0.3,4.7,18.2,26.4,9.5,-7.9,0.502,51
DOAS,Low,30% increase,0.5,Medium,15% Reduced,Med [300W],75,0.3,4.9,18.3,26.4,9.5,-7.9,0.505,51.3
DOAS,Low,30% increase,0.5,Low,15% Reduced,Med [300W],75,0.3,5.3,18.3,26.4,9.7,-7.9,0.51,51.7
DOAS,Low,30% increase,0.6,High,15% Reduced,Med [300W],75,0.3,4.8,19,26.4,9.5,-7.9,0.509,51.8
DOAS,Low,30% increase,0.6,Medium,15% Reduced,Med [300W],75,0.3,5.1,19.1,26.4,9.6,-7.9,0.513,52.2
DOAS,Low,30% increase,0.6,Low,15% Reduced,Med [300W],75,0.3,5.5,19.1,26.4,9.7,-7.9,0.519,52.7
DOAS,Low,30% increase,0.3,High,15% Reduced,High [400W],75,0.3,5.4,15.9,30.9,9.5,-7.9,0.539,53.8
DOAS,Low,30% increase,0.3,Medium,15% Reduced,High [400W],75,0.3,5.5,15.9,30.9,9.6,-7.9,0.541,54.1
DOAS,Low,30% increase,0.3,Low,15% Reduced,High [400W],75,0.3,5.7,15.9,30.9,9.7,-7.9,0.544,54.3
DOAS,Low,30% increase,0.4,High,15% Reduced,High [400W],75,0.3,5.4,16.7,30.9,9.6,-7.9,0.546,54.7
DOAS,Low,30% increase,0.4,Medium,15% Reduced,High [400W],75,0.3,5.6,16.8,30.9,9.6,-7.9,0.549,55
DOAS,Low,30% increase,0.4,Low,15% Reduced,High [400W],75,0.3,5.9,16.7,30.9,9.8,-7.9,0.553,55.5
DOAS,Low,30% increase,0.5,High,15% Reduced,High [400W],75,0.3,5.5,17.5,30.9,9.6,-7.9,0.554,55.6
DOAS,Low,30% increase,0.5,Medium,15% Reduced,High [400W],75,0.3,5.7,17.6,30.9,9.7,-7.9,0.557,56
DOAS,Low,30% increase,0.5,Low,15% Reduced,High [400W],75,0.3,6.1,17.6,30.9,9.8,-7.9,0.563,56.5
DOAS,Low,30% increase,0.6,High,15% Reduced,High [400W],75,0.3,5.6,18.3,30.9,9.7,-7.9,0.561,56.5
DOAS,Low,30% increase,0.6,Medium,15% Reduced,High [400W],75,0.3,5.8,18.4,30.9,9.8,-7.9,0.565,57
DOAS,Low,30% increase,0.6,Low,15% Reduced,High [400W],75,0.3,6.3,18.4,30.9,9.9,-7.9,0.572,57.6
VAV,Low,Minimum,0.3,High,15% Reduced,Low [200W],75,1,2.4,21,21.8,10.1,-7.9,0.457,47.3
VAV,Low,Minimum,0.3,Medium,15% Reduced,Low [200W],75,1.03,2.5,21,21.8,10.5,-7.9,0.463,48
VAV,Low,Minimum,0.3,Low,15% Reduced,Low [200W],75,1.06,2.7,21.1,21.8,11.1,-7.9,0.472,48.9
VAV,Low,Minimum,0.4,High,15% Reduced,Low [200W],75,1.18,2.5,21.9,21.8,10.4,-7.9,0.469,48.7
VAV,Low,Minimum,0.4,Medium,15% Reduced,Low [200W],75,1.21,2.7,22,21.8,10.8,-7.9,0.477,49.5
VAV,Low,Minimum,0.4,Low,15% Reduced,Low [200W],75,1.24,3,22.1,21.8,11.6,-7.9,0.488,50.6
VAV,Low,Minimum,0.5,High,15% Reduced,Low [200W],75,1.36,2.6,22.8,21.8,10.7,-7.9,0.481,50.1
VAV,Low,Minimum,0.5,Medium,15% Reduced,Low [200W],75,1.39,2.8,23.1,21.8,11.1,-7.9,0.49,51
VAV,Low,Minimum,0.5,Low,15% Reduced,Low [200W],75,1.42,3.1,23.1,21.8,12.1,-7.9,0.503,52.2
VAV,Low,Minimum,0.6,High,15% Reduced,Low [200W],75,1.54,2.8,23.8,21.8,10.9,-7.9,0.492,51.4
VAV,Low,Minimum,0.6,Medium,15% Reduced,Low [200W],75,1.57,3,24,21.8,11.5,-7.9,0.503,52.4
VAV,Low,Minimum,0.6,Low,15% Reduced,Low [200W],75,1.6,3.3,24,21.8,12.7,-7.9,0.519,54
VAV,Low,Minimum,0.3,High,15% Reduced,Med [300W],75,1.3,2.7,20,26.4,11.7,-7.9,0.517,52.9
VAV,Low,Minimum,0.3,Medium,15% Reduced,Med [300W],75,1.33,2.8,20.1,26.4,12.1,-7.9,0.524,53.4
VAV,Low,Minimum,0.3,Low,15% Reduced,Med [300W],75,1.36,3.1,20.1,26.4,12.7,-7.9,0.534,54.4
VAV,Low,Minimum,0.4,High,15% Reduced,Med [300W],75,1.48,2.8,20.9,26.4,12,-7.9,0.529,54.2
VAV,Low,Minimum,0.4,Medium,15% Reduced,Med [300W],75,1.51,3,21.1,26.4,12.5,-7.9,0.538,55
VAV,Low,Minimum,0.4,Low,15% Reduced,Med [300W],75,1.54,3.3,21.2,26.4,13.3,-7.9,0.551,56.3
VAV,Low,Minimum,0.5,High,15% Reduced,Med [300W],75,1.66,2.9,21.8,26.4,12.3,-7.9,0.541,55.5
VAV,Low,Minimum,0.5,Medium,15% Reduced,Med [300W],75,1.69,3.1,22.1,26.4,12.9,-7.9,0.551,56.6
VAV,Low,Minimum,0.5,Low,15% Reduced,Med [300W],75,1.72,3.5,22.2,26.4,13.9,-7.9,0.567,58.1
VAV,Low,Minimum,0.6,High,15% Reduced,Med [300W],75,1.84,3.1,22.8,26.4,12.5,-7.9,0.553,56.8
VAV,Low,Minimum,0.6,Medium,15% Reduced,Med [300W],75,1.87,3.3,23,26.4,13.2,-7.9,0.565,58
VAV,Low,Minimum,0.6,Low,15% Reduced,Med [300W],75,1.9,3.7,23.3,26.4,14.5,-7.9,0.584,59.9
VAV,Low,Minimum,0.3,High,15% Reduced,High [400W],75,1.6,3,19.1,30.9,13.5,-7.9,0.581,58.6
VAV,Low,Minimum,0.3,Medium,15% Reduced,High [400W],75,1.63,3.1,19.2,30.9,13.9,-7.9,0.588,59.3
VAV,Low,Minimum,0.3,Low,15% Reduced,High [400W],75,1.66,3.4,19.3,30.9,14.6,-7.9,0.598,60.3
VAV,Low,Minimum,0.4,High,15% Reduced,High [400W],75,1.78,3.1,20,30.9,13.8,-7.9,0.593,60
VAV,Low,Minimum,0.4,Medium,15% Reduced,High [400W],75,1.81,3.3,20.2,30.9,14.3,-7.9,0.602,60.9
VAV,Low,Minimum,0.4,Low,15% Reduced,High [400W],75,1.84,3.6,20.4,30.9,15.3,-7.9,0.616,62.3
VAV,Low,Minimum,0.5,High,15% Reduced,High [400W],75,1.96,3.3,20.9,30.9,14.1,-7.9,0.605,61.3
VAV,Low,Minimum,0.5,Medium,15% Reduced,High [400W],75,1.99,3.5,21.3,30.9,14.7,-7.9,0.616,62.5
VAV,Low,Minimum,0.5,Low,15% Reduced,High [400W],75,2.02,3.8,21.6,30.9,15.9,-7.9,0.634,64.2
VAV,Low,Minimum,0.6,High,15% Reduced,High [400W],75,2.14,3.4,21.9,30.9,14.4,-7.9,0.616,62.7
VAV,Low,Minimum,0.6,Medium,15% Reduced,High [400W],75,2.17,3.6,22.3,30.9,15.2,-7.9,0.63,64.1
VAV,Low,Minimum,0.6,Low,15% Reduced,High [400W],75,2.2,4,22.7,30.9,16.5,-7.9,0.652,66.3
DOAS,Low,Minimum,0.3,High,15% Reduced,Low [200W],75,0.25,4,13.4,21.8,7.2,-7.9,0.383,38.5
DOAS,Low,Minimum,0.3,Medium,15% Reduced,Low [200W],75,0.25,4.1,13.4,21.8,7.2,-7.9,0.385,38.7
DOAS,Low,Minimum,0.3,Low,15% Reduced,Low [200W],75,0.25,4.3,13.4,21.8,7.3,-7.9,0.388,39
DOAS,Low,Minimum,0.4,High,15% Reduced,Low [200W],75,0.25,4,14.3,21.8,7.2,-7.9,0.391,39.5
DOAS,Low,Minimum,0.4,Medium,15% Reduced,Low [200W],75,0.25,4.2,14.3,21.8,7.3,-7.9,0.394,39.8
DOAS,Low,Minimum,0.4,Low,15% Reduced,Low [200W],75,0.25,4.5,14.3,21.8,7.4,-7.9,0.398,40.2
DOAS,Low,Minimum,0.5,High,15% Reduced,Low [200W],75,0.25,4.1,15.1,21.8,7.3,-7.9,0.399,40.4
DOAS,Low,Minimum,0.5,Medium,15% Reduced,Low [200W],75,0.25,4.3,15.2,21.8,7.3,-7.9,0.402,40.8
DOAS,Low,Minimum,0.5,Low,15% Reduced,Low [200W],75,0.25,4.7,15.2,21.8,7.5,-7.9,0.408,41.3
DOAS,Low,Minimum,0.6,High,15% Reduced,Low [200W],75,0.25,4.2,15.9,21.8,7.3,-7.9,0.406,41.3
DOAS,Low,Minimum,0.6,Medium,15% Reduced,Low [200W],75,0.25,4.4,16,21.8,7.4,-7.9,0.411,41.8
DOAS,Low,Minimum,0.6,Low,15% Reduced,Low [200W],75,0.25,4.9,16.1,21.8,7.5,-7.9,0.417,42.4
DOAS,Low,Minimum,0.3,High,15% Reduced,Med [300W],75,0.25,4.7,12.7,26.4,7.3,-7.9,0.435,43.2
DOAS,Low,Minimum,0.3,Medium,15% Reduced,Med [300W],75,0.25,4.9,12.7,26.4,7.4,-7.9,0.437,43.5
DOAS,Low,Minimum,0.3,Low,15% Reduced,Med [300W],75,0.25,5.1,12.7,26.4,7.5,-7.9,0.44,43.8
DOAS,Low,Minimum,0.4,High,15% Reduced,Med [300W],75,0.25,4.8,13.5,26.4,7.4,-7.9,0.442,44.2
DOAS,Low,Minimum,0.4,Medium,15% Reduced,Med [300W],75,0.25,5,13.6,26.4,7.5,-7.9,0.446,44.5
DOAS,Low,Minimum,0.4,Low,15% Reduced,Med [300W],75,0.25,5.3,13.6,26.4,7.6,-7.9,0.45,44.9
DOAS,Low,Minimum,0.5,High,15% Reduced,Med [300W],75,0.25,4.9,14.3,26.4,7.4,-7.9,0.45,45.1
DOAS,Low,Minimum,0.5,Medium,15% Reduced,Med [300W],75,0.25,5.1,14.4,26.4,7.5,-7.9,0.454,45.5
DOAS,Low,Minimum,0.5,Low,15% Reduced,Med [300W],75,0.25,5.5,14.5,26.4,7.7,-7.9,0.46,46.1
DOAS,Low,Minimum,0.6,High,15% Reduced,Med [300W],75,0.25,4.9,15.1,26.4,7.5,-7.9,0.458,46
DOAS,Low,Minimum,0.6,Medium,15% Reduced,Med [300W],75,0.25,5.2,15.2,26.4,7.6,-7.9,0.462,46.5
DOAS,Low,Minimum,0.6,Low,15% Reduced,Med [300W],75,0.25,5.6,15.3,26.4,7.7,-7.9,0.47,47.2
DOAS,Low,Minimum,0.3,High,15% Reduced,High [400W],75,0.25,5.5,12.2,30.9,7.5,-7.9,0.488,48.2
DOAS,Low,Minimum,0.3,Medium,15% Reduced,High [400W],75,0.25,5.6,12.2,30.9,7.5,-7.9,0.491,48.4
DOAS,Low,Minimum,0.3,Low,15% Reduced,High [400W],75,0.25,5.9,12.2,30.9,7.6,-7.9,0.494,48.7
DOAS,Low,Minimum,0.4,High,15% Reduced,High [400W],75,0.25,5.6,12.9,30.9,7.5,-7.9,0.496,49.1
DOAS,Low,Minimum,0.4,Medium,15% Reduced,High [400W],75,0.25,5.8,13,30.9,7.6,-7.9,0.499,49.4
DOAS,Low,Minimum,0.4,Low,15% Reduced,High [400W],75,0.25,6.1,13.1,30.9,7.7,-7.9,0.504,49.9
DOAS,Low,Minimum,0.5,High,15% Reduced,High [400W],75,0.25,5.6,13.7,30.9,7.6,-7.9,0.503,50
DOAS,Low,Minimum,0.5,Medium,15% Reduced,High [400W],75,0.25,5.9,13.9,30.9,7.7,-7.9,0.508,50.4
DOAS,Low,Minimum,0.5,Low,15% Reduced,High [400W],75,0.25,6.3,13.9,30.9,7.8,-7.9,0.514,51.1
DOAS,Low,Minimum,0.6,High,15% Reduced,High [400W],75,0.25,5.7,14.5,30.9,7.6,-7.9,0.51,50.8
DOAS,Low,Minimum,0.6,Medium,15% Reduced,High [400W],75,0.25,6,14.6,30.9,7.8,-7.9,0.516,51.4
DOAS,Low,Minimum,0.6,Low,15% Reduced,High [400W],75,0.25,6.4,14.8,30.9,7.9,-7.9,0.523,52.1
VAV,High,30% increase,0.3,High,15% Reduced,Low [200W],75,1,2.3,8.9,21.8,10.3,-7.9,0.384,35.4
VAV,High,30% increase,0.3,Medium,15% Reduced,Low [200W],75,1.03,2.4,8.8,21.8,10.9,-7.9,0.391,36.1
VAV,High,30% increase,0.3,Low,15% Reduced,Low [200W],75,1.06,2.6,8.7,21.8,11.7,-7.9,0.402,37.1
VAV,High,30% increase,0.4,High,15% Reduced,Low [200W],75,1.18,2.4,9.1,21.8,10.8,-7.9,0.394,36.3
VAV,High,30% increase,0.4,Medium,15% Reduced,Low [200W],75,1.21,2.6,9.1,21.8,11.5,-7.9,0.403,37.1
VAV,High,30% increase,0.4,Low,15% Reduced,Low [200W],75,1.24,2.9,9.1,21.8,12.4,-7.9,0.415,38.3
VAV,High,30% increase,0.5,High,15% Reduced,Low [200W],75,1.36,2.5,9.4,21.8,11.3,-7.9,0.403,37.2
VAV,High,30% increase,0.5,Medium,15% Reduced,Low [200W],75,1.39,2.7,9.4,21.8,12,-7.9,0.413,38.1
VAV,High,30% increase,0.5,Low,15% Reduced,Low [200W],75,1.42,3.1,9.4,21.8,13,-7.9,0.426,39.3
VAV,High,30% increase,0.6,High,15% Reduced,Low [200W],75,1.54,2.7,9.7,21.8,11.7,-7.9,0.412,37.9
VAV,High,30% increase,0.6,Medium,15% Reduced,Low [200W],75,1.57,2.9,9.7,21.8,12.4,-7.9,0.422,39
VAV,High,30% increase,0.6,Low,15% Reduced,Low [200W],75,1.6,3.2,9.7,21.8,13.5,-7.9,0.438,40.4
VAV,High,30% increase,0.3,High,15% Reduced,Med [300W],75,1.3,2.6,8.5,26.4,11.9,-7.9,0.449,41.5
VAV,High,30% increase,0.3,Medium,15% Reduced,Med [300W],75,1.33,2.7,8.5,26.4,12.5,-7.9,0.456,42.2
VAV,High,30% increase,0.3,Low,15% Reduced,Med [300W],75,1.36,3,8.4,26.4,13.4,-7.9,0.467,43.3
VAV,High,30% increase,0.4,High,15% Reduced,Med [300W],75,1.48,2.7,8.8,26.4,12.4,-7.9,0.458,42.4
VAV,High,30% increase,0.4,Medium,15% Reduced,Med [300W],75,1.51,2.9,8.7,26.4,13.2,-7.9,0.468,43.3
VAV,High,30% increase,0.4,Low,15% Reduced,Med [300W],75,1.54,3.2,8.7,26.4,14.2,-7.9,0.481,44.6
VAV,High,30% increase,0.5,High,15% Reduced,Med [300W],75,1.66,2.8,9,26.4,12.9,-7.9,0.467,43.3
VAV,High,30% increase,0.5,Medium,15% Reduced,Med [300W],75,1.69,3.1,9.1,26.4,13.7,-7.9,0.478,44.3
VAV,High,30% increase,0.5,Low,15% Reduced,Med [300W],75,1.72,3.4,9.1,26.4,14.7,-7.9,0.493,45.7
VAV,High,30% increase,0.6,High,15% Reduced,Med [300W],75,1.84,3,9.3,26.4,13.3,-7.9,0.476,44
VAV,High,30% increase,0.6,Medium,15% Reduced,Med [300W],75,1.87,3.2,9.4,26.4,14.1,-7.9,0.488,45.2
VAV,High,30% increase,0.6,Low,15% Reduced,Med [300W],75,1.9,3.6,9.5,26.4,15.4,-7.9,0.506,46.9
VAV,High,30% increase,0.3,High,15% Reduced,High [400W],75,1.6,2.9,8.2,30.9,13.8,-7.9,0.516,48
VAV,High,30% increase,0.3,Medium,15% Reduced,High [400W],75,1.63,3.1,8.1,30.9,14.4,-7.9,0.524,48.7
VAV,High,30% increase,0.3,Low,15% Reduced,High [400W],75,1.66,3.3,8.1,30.9,15.3,-7.9,0.536,49.7
VAV,High,30% increase,0.4,High,15% Reduced,High [400W],75,1.78,3,8.4,30.9,14.3,-7.9,0.526,48.8
VAV,High,30% increase,0.4,Medium,15% Reduced,High [400W],75,1.81,3.2,8.4,30.9,15,-7.9,0.535,49.7
VAV,High,30% increase,0.4,Low,15% Reduced,High [400W],75,1.84,3.5,8.4,30.9,16.1,-7.9,0.55,51.1
VAV,High,30% increase,0.5,High,15% Reduced,High [400W],75,1.96,3.2,8.7,30.9,14.8,-7.9,0.535,49.7
VAV,High,30% increase,0.5,Medium,15% Reduced,High [400W],75,1.99,3.4,8.8,30.9,15.6,-7.9,0.546,50.7
VAV,High,30% increase,0.5,Low,15% Reduced,High [400W],75,2.02,3.7,8.8,30.9,16.8,-7.9,0.563,52.4
VAV,High,30% increase,0.6,High,15% Reduced,High [400W],75,2.14,3.3,9,30.9,15.2,-7.9,0.544,50.4
VAV,High,30% increase,0.6,Medium,15% Reduced,High [400W],75,2.17,3.5,9.1,30.9,16,-7.9,0.557,51.7
VAV,High,30% increase,0.6,Low,15% Reduced,High [400W],75,2.2,3.9,9.2,30.9,17.5,-7.9,0.577,53.6
DOAS,High,30% increase,0.3,High,15% Reduced,Low [200W],75,0.3,3.9,6.2,21.8,9.3,-7.9,0.362,33.3
DOAS,High,30% increase,0.3,Medium,15% Reduced,Low [200W],75,0.3,4,6.2,21.8,9.3,-7.9,0.364,33.4
DOAS,High,30% increase,0.3,Low,15% Reduced,Low [200W],75,0.3,4.2,6.2,21.8,9.4,-7.9,0.366,33.7
DOAS,High,30% increase,0.4,High,15% Reduced,Low [200W],75,0.3,3.9,6.5,21.8,9.3,-7.9,0.366,33.7
DOAS,High,30% increase,0.4,Medium,15% Reduced,Low [200W],75,0.3,4.1,6.5,21.8,9.3,-7.9,0.368,33.8
DOAS,High,30% increase,0.4,Low,15% Reduced,Low [200W],75,0.3,4.4,6.5,21.8,9.4,-7.9,0.372,34.2
DOAS,High,30% increase,0.5,High,15% Reduced,Low [200W],75,0.3,4,6.8,21.8,9.3,-7.9,0.37,34.1
DOAS,High,30% increase,0.5,Medium,15% Reduced,Low [200W],75,0.3,4.2,6.8,21.8,9.4,-7.9,0.373,34.3
DOAS,High,30% increase,0.5,Low,15% Reduced,Low [200W],75,0.3,4.6,6.8,21.8,9.5,-7.9,0.378,34.8
DOAS,High,30% increase,0.6,High,15% Reduced,Low [200W],75,0.3,4.1,7.1,21.8,9.3,-7.9,0.374,34.4
DOAS,High,30% increase,0.6,Medium,15% Reduced,Low [200W],75,0.3,4.3,7.1,21.8,9.4,-7.9,0.378,34.7
DOAS,High,30% increase,0.6,Low,15% Reduced,Low [200W],75,0.3,4.7,7.1,21.8,9.5,-7.9,0.383,35.3
DOAS,High,30% increase,0.3,High,15% Reduced,Med [300W],75,0.3,4.6,6,26.4,9.4,-7.9,0.417,38.5
DOAS,High,30% increase,0.3,Medium,15% Reduced,Med [300W],75,0.3,4.7,6,26.4,9.4,-7.9,0.419,38.7
DOAS,High,30% increase,0.3,Low,15% Reduced,Med [300W],75,0.3,5,6,26.4,9.5,-7.9,0.422,38.9
DOAS,High,30% increase,0.4,High,15% Reduced,Med [300W],75,0.3,4.7,6.3,26.4,9.4,-7.9,0.421,38.9
DOAS,High,30% increase,0.4,Medium,15% Reduced,Med [300W],75,0.3,4.8,6.3,26.4,9.5,-7.9,0.424,39.1
DOAS,High,30% increase,0.4,Low,15% Reduced,Med [300W],75,0.3,5.1,6.3,26.4,9.6,-7.9,0.428,39.5
DOAS,High,30% increase,0.5,High,15% Reduced,Med [300W],75,0.3,4.7,6.6,26.4,9.5,-7.9,0.425,39.3
DOAS,High,30% increase,0.5,Medium,15% Reduced,Med [300W],75,0.3,4.9,6.6,26.4,9.5,-7.9,0.428,39.5
DOAS,High,30% increase,0.5,Low,15% Reduced,Med [300W],75,0.3,5.3,6.6,26.4,9.7,-7.9,0.433,40
DOAS,High,30% increase,0.6,High,15% Reduced,Med [300W],75,0.3,4.8,6.8,26.4,9.5,-7.9,0.429,39.7
DOAS,High,30% increase,0.6,Medium,15% Reduced,Med [300W],75,0.3,5.1,6.9,26.4,9.6,-7.9,0.433,40
DOAS,High,30% increase,0.6,Low,15% Reduced,Med [300W],75,0.3,5.5,6.9,26.4,9.7,-7.9,0.439,40.5
DOAS,High,30% increase,0.3,High,15% Reduced,High [400W],75,0.3,5.4,5.7,30.9,9.5,-7.9,0.472,43.6
DOAS,High,30% increase,0.3,Medium,15% Reduced,High [400W],75,0.3,5.5,5.7,30.9,9.6,-7.9,0.474,43.9
DOAS,High,30% increase,0.3,Low,15% Reduced,High [400W],75,0.3,5.7,5.7,30.9,9.7,-7.9,0.477,44.2
DOAS,High,30% increase,0.4,High,15% Reduced,High [400W],75,0.3,5.4,6,30.9,9.6,-7.9,0.476,44
DOAS,High,30% increase,0.4,Medium,15% Reduced,High [400W],75,0.3,5.6,6,30.9,9.6,-7.9,0.479,44.3
DOAS,High,30% increase,0.4,Low,15% Reduced,High [400W],75,0.3,5.9,6,30.9,9.8,-7.9,0.483,44.8
DOAS,High,30% increase,0.5,High,15% Reduced,High [400W],75,0.3,5.5,6.3,30.9,9.6,-7.9,0.48,44.4
DOAS,High,30% increase,0.5,Medium,15% Reduced,High [400W],75,0.3,5.7,6.3,30.9,9.7,-7.9,0.483,44.7
DOAS,High,30% increase,0.5,Low,15% Reduced,High [400W],75,0.3,6.1,6.3,30.9,9.8,-7.9,0.489,45.2
DOAS,High,30% increase,0.6,High,15% Reduced,High [400W],75,0.3,5.6,6.6,30.9,9.7,-7.9,0.484,44.8
DOAS,High,30% increase,0.6,Medium,15% Reduced,High [400W],75,0.3,5.8,6.6,30.9,9.8,-7.9,0.488,45.2
DOAS,High,30% increase,0.6,Low,15% Reduced,High [400W],75,0.3,6.3,6.6,30.9,9.9,-7.9,0.495,45.8
VAV,High,Minimum,0.3,High,15% Reduced,Low [200W],75,1,2.4,7.6,21.8,10.1,-7.9,0.369,33.9
VAV,High,Minimum,0.3,Medium,15% Reduced,Low [200W],75,1.03,2.5,7.6,21.8,10.5,-7.9,0.375,34.5
VAV,High,Minimum,0.3,Low,15% Reduced,Low [200W],75,1.06,2.7,7.6,21.8,11.1,-7.9,0.384,35.4
VAV,High,Minimum,0.4,High,15% Reduced,Low [200W],75,1.18,2.5,7.9,21.8,10.4,-7.9,0.377,34.7
